eqid,wt,today,tonight,tmwam,dn3sttmwmd,dn1,dn4x1,cftorrrelstd_open_0,liqlog_open_0,llirpnxm_am_1,llirpnxm_dy_12to16,llirpnxm_dy_17to21,llirpnxm_dy_1to3,llirpnxm_dy_4to6,llirpnxm_dy_7to11,llirpnxm_lst15_0,llirpnxm_lsthrx15_0,llirpnxm_md_1,llirpnxm_nt_0,llirpnxm_nt_1,llirpnxm_nt_12to16,llirpnxm_nt_17to21,llirpnxm_nt_1to3,llirpnxm_nt_4to6,llirpnxm_nt_7to11,llirpnxm_pm_1,llirpnxm_toxhr_0,mocrelvol_open_1,mocrelvol_open_13to17,mocrelvol_open_18to22,mocrelvol_open_2to4,mocrelvol_open_5to7,mocrelvol_open_8to12,momr10d_open_0,momr50dx10d_open_0,moorelvol_open_0,moorelvol_open_12to16,moorelvol_open_17to21,moorelvol_open_1to3,moorelvol_open_4to6,moorelvol_open_7to11,nnetticksrelmultstdev_am_1,nnetticksrelmultstdev_dy_12to16,nnetticksrelmultstdev_dy_17to21,nnetticksrelmultstdev_dy_1to3,nnetticksrelmultstdev_dy_4to6,nnetticksrelmultstdev_dy_7to11,nnetticksrelmultstdev_lst15_0,nnetticksrelmultstdev_lsthrx15_0,nnetticksrelmultstdev_md_1,nnetticksrelmultstdev_nt_0,nnetticksrelmultstdev_nt_1,nnetticksrelmultstdev_nt_12to16,nnetticksrelmultstdev_nt_17to21,nnetticksrelmultstdev_nt_1to3,nnetticksrelmultstdev_nt_4to6,nnetticksrelmultstdev_nt_7to11,nnetticksrelmultstdev_pm_1,nnetticksrelmultstdev_toxhr_0,nnetticksrelrrsign_am_1,nnetticksrelrrsign_dy_12to16,nnetticksrelrrsign_dy_17to21,nnetticksrelrrsign_dy_1to3,nnetticksrelrrsign_dy_4to6,nnetticksrelrrsign_dy_7to11,nnetticksrelrrsign_lst15_0,nnetticksrelrrsign_lsthrx15_0,nnetticksrelrrsign_md_1,nnetticksrelrrsign_nt_0,nnetticksrelrrsign_nt_1,nnetticksrelrrsign_nt_12to16,nnetticksrelrrsign_nt_17to21,nnetticksrelrrsign_nt_1to3,nnetticksrelrrsign_nt_4to6,nnetticksrelrrsign_nt_7to11,nnetticksrelrrsign_pm_1,nnetticksrelrrsign_toxhr_0,nsameticksrelmultstdev_am_1,nsameticksrelmultstdev_dy_12to16,nsameticksrelmultstdev_dy_17to21,nsameticksrelmultstdev_dy_1to3,nsameticksrelmultstdev_dy_4to6,nsameticksrelmultstdev_dy_7to11,nsameticksrelmultstdev_lst15_0,nsameticksrelmultstdev_lsthrx15_0,nsameticksrelmultstdev_md_1,nsameticksrelmultstdev_nt_0,nsameticksrelmultstdev_nt_1,nsameticksrelmultstdev_nt_12to16,nsameticksrelmultstdev_nt_17to21,nsameticksrelmultstdev_nt_1to3,nsameticksrelmultstdev_nt_4to6,nsameticksrelmultstdev_nt_7to11,nsameticksrelmultstdev_pm_1,nsameticksrelmultstdev_toxhr_0,nsameticksrelrrsign_am_1,nsameticksrelrrsign_dy_12to16,nsameticksrelrrsign_dy_17to21,nsameticksrelrrsign_dy_1to3,nsameticksrelrrsign_dy_4to6,nsameticksrelrrsign_dy_7to11,nsameticksrelrrsign_lst15_0,nsameticksrelrrsign_lsthrx15_0,nsameticksrelrrsign_md_1,nsameticksrelrrsign_nt_0,nsameticksrelrrsign_nt_1,nsameticksrelrrsign_nt_12to16,nsameticksrelrrsign_nt_17to21,nsameticksrelrrsign_nt_1to3,nsameticksrelrrsign_nt_4to6,nsameticksrelrrsign_nt_7to11,nsameticksrelrrsign_pm_1,nsameticksrelrrsign_toxhr_0,qe_fwd1_open_0,qe_nt0_open_0,qe_prv1_open_0,qe_prv2_open_0,rel2retcfrtxm_am_1,rel2retcfrtxm_dy_12to16,rel2retcfrtxm_dy_17to21,rel2retcfrtxm_dy_1to3,rel2retcfrtxm_dy_4to6,rel2retcfrtxm_dy_7to11,rel2retcfrtxm_lst15_0,rel2retcfrtxm_lsthrx15_0,rel2retcfrtxm_md_1,rel2retcfrtxm_nt_0,rel2retcfrtxm_nt_1,rel2retcfrtxm_nt_12to16,rel2retcfrtxm_nt_17to21,rel2retcfrtxm_nt_1to3,rel2retcfrtxm_nt_4to6,rel2retcfrtxm_nt_7to11,rel2retcfrtxm_pm_1,rel2retcfrtxm_toxhr_0,relavgts70tr_close_1,relavgts70tr_close_12to16,relavgts70tr_close_17to21,relavgts70tr_close_1to3,relavgts70tr_close_4to6,relavgts70tr_close_7to11,relavgts70tr_now_0,relntrds70tr_am_1,relntrds70tr_dy_12to16,relntrds70tr_dy_17to21,relntrds70tr_dy_1to3,relntrds70tr_dy_4to6,relntrds70tr_dy_7to11,relntrds70tr_lst15_0,relntrds70tr_lsthrx15_0,relntrds70tr_md_1,relntrds70tr_nt_0,relntrds70tr_nt_1,relntrds70tr_nt_12to16,relntrds70tr_nt_17to21,relntrds70tr_nt_1to3,relntrds70tr_nt_4to6,relntrds70tr_nt_7to11,relntrds70tr_pm_1,relntrds70tr_toxhr_0,relvol_am_1,relvol_dy_12to16,relvol_dy_17to21,relvol_dy_1to3,relvol_dy_4to6,relvol_dy_7to11,relvol_lst15_0,relvol_lsthrx15_0,relvol_md_1,relvol_nt_0,relvol_nt_1,relvol_nt_12to16,relvol_nt_17to21,relvol_nt_1to3,relvol_nt_4to6,relvol_nt_7to11,relvol_pm_1,relvol_toxhr_0,rrirpnxm_am_1,rrirpnxm_dy_12to16,rrirpnxm_dy_17to21,rrirpnxm_dy_1to3,rrirpnxm_dy_4to6,rrirpnxm_dy_7to11,rrirpnxm_lst15_0,rrirpnxm_lsthrx15_0,rrirpnxm_md_1,rrirpnxm_nt_0,rrirpnxm_nt_1,rrirpnxm_nt_12to16,rrirpnxm_nt_17to21,rrirpnxm_nt_1to3,rrirpnxm_nt_4to6,rrirpnxm_nt_7to11,rrirpnxm_pm_1,rrirpnxm_toxhr_0,rrretstr_am_1,rrretstr_dy_12to16,rrretstr_dy_17to21,rrretstr_dy_1to3,rrretstr_dy_4to6,rrretstr_dy_7to11,rrretstr_lst15_0,rrretstr_lsthrx15_0,rrretstr_md_1,rrretstr_nt_0,rrretstr_nt_1,rrretstr_nt_12to16,rrretstr_nt_17to21,rrretstr_nt_1to3,rrretstr_nt_4to6,rrretstr_nt_7to11,rrretstr_pm_1,rrretstr_toxhr_0,rvdelta_am_1,rvdelta_dy_12to16,rvdelta_dy_17to21,rvdelta_dy_1to3,rvdelta_dy_4to6,rvdelta_dy_7to11,rvdelta_lst15_0,rvdelta_lsthrx15_0,rvdelta_md_1,rvdelta_nt_0,rvdelta_nt_1,rvdelta_nt_12to16,rvdelta_nt_17to21,rvdelta_nt_1to3,rvdelta_nt_4to6,rvdelta_nt_7to11,rvdelta_pm_1,rvdelta_toxhr_0,totrisklog_open_0,tr_am_1,tr_dy_12to16,tr_dy_17to21,tr_dy_1to3,tr_dy_4to6,tr_dy_7to11,tr_lst15_0,tr_lsthrx15_0,tr_md_1,tr_nt_0,tr_nt_1,tr_nt_12to16,tr_nt_17to21,tr_nt_1to3,tr_nt_4to6,tr_nt_7to11,tr_pm_1,tr_toxhr_0
24,0.003614,0.007927,-0.003611,-0.003481,-0.010026,-0.001780,-0.011395,0.189086,1.762925,0.001072,0.000974,-0.006762,0.006447,-0.006818,-0.000063,-0.000093,-0.000154,0.000333,0.001611,0.003028,0.000152,0.000183,0.002918,-0.004528,-0.000799,0.000516,-0.002663,-0.554435,1.975378,0.657934,-0.757045,-1.517945,4.649666,-0.994742,-0.090640,-0.138194,0.495510,0.053866,-0.719437,-1.608152,-3.336711,-0.000766,-0.001804,0.004289,0.004086,0.002659,0.004700,-0.001441,0.000930,0.002154,0.000977,-0.000130,-0.006699,-0.001756,-0.001285,-0.000625,-0.001658,0.000417,0.000941,-0.146210,-0.284384,-1.253246,0.785188,-0.517566,0.401351,0.272035,-0.175520,0.410976,0.184479,-0.024836,-0.047741,-1.000247,-0.250902,0.122271,0.121995,0.079596,-0.177564,0.004138,0.004611,0.007432,0.006066,0.018039,0.003718,0.001948,0.004136,0.005909,0.010405,0.005196,0.039796,0.048150,0.016485,0.027311,0.030444,0.000053,0.009913,0.789418,0.087586,-0.671756,1.164402,-3.519358,1.490302,-0.367792,-0.780736,1.127230,1.964401,0.991168,-1.750510,3.078374,1.048623,-5.321083,-1.344461,0.010203,-1.871451,0.000000,0.000000,0.000000,0.000000,-0.494714,1.409960,-2.084714,-0.371592,-1.121838,-1.429838,-0.004508,-0.392727,-0.515532,-0.159919,-0.401474,-0.421144,0.700070,-0.682698,-0.574177,1.478889,0.232922,-0.298496,0.000000,0.000000,0.000000,0.000000,0.000000,2.357382,0.000000,0.413453,0.000000,0.184216,0.641363,1.250711,0.336560,0.046454,0.356984,0.588609,1.175295,0.786939,4.871490,6.219847,2.549085,3.068855,2.812693,0.000000,1.223259,0.430661,-2.395016,-0.708368,0.226500,2.790743,-0.589495,0.337893,0.720043,0.784861,1.384897,0.944376,5.360645,5.950396,2.843135,3.151613,4.387356,-0.245745,1.217241,0.002998,0.013115,-0.013483,0.028463,-0.025473,0.002666,-0.000093,-0.002301,0.010427,0.001611,0.006820,-0.004871,0.002372,0.005111,-0.012083,-0.003420,0.000516,-0.004123,-0.553691,-2.892006,3.662861,0.976804,1.466958,2.179174,-1.195496,-0.103980,2.127565,-0.745541,0.648949,-0.613651,-1.643764,2.229589,-0.373628,2.213882,-1.125551,-0.059107,-0.513715,-7.755661,-6.658764,-2.616635,-0.360869,-4.976852,-0.809144,-0.497199,0.354200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.873921,-0.167656,-0.530650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,0.000531,-0.010155,0.006612,0.011408,0.002121,0.004127,0.004391,-0.296722,-0.971046,0.000863,0.003461,-0.011166,-0.007987,0.013683,0.000142,-0.001695,-0.000164,-0.000275,-0.000237,0.002319,-0.002116,0.001621,-0.003800,0.000648,-0.004168,-0.002965,0.000532,1.333006,1.223197,-1.397029,-0.758755,1.210193,2.000912,-1.123386,-0.101993,-0.974210,-5.147269,-4.994786,-3.053089,0.193427,-4.801634,0.006329,0.010785,-0.013062,-0.008335,-0.011865,-0.046185,-0.002502,-0.005092,-0.000122,0.001972,-0.009346,0.023243,0.016043,-0.003305,0.026445,-0.013672,0.000239,0.012152,0.976246,2.716042,4.100995,1.053082,2.133998,0.998960,0.385474,0.784391,0.018889,-0.303780,-1.441455,4.278645,-0.444097,-1.293033,0.555096,-0.748134,-0.036821,1.871812,-0.004171,-0.039111,-0.043798,0.000094,0.002342,-0.013753,-0.003001,-0.007567,0.000785,-0.005019,-0.005832,-0.035353,-0.036880,-0.014617,-0.010688,-0.020748,0.005210,0.003420,-0.643381,-2.137538,2.372707,-0.514791,0.896019,1.779321,0.462306,1.165636,-0.121021,0.773036,-0.899450,1.426646,1.107684,-1.659958,0.076081,0.658984,-0.803605,0.526763,0.000000,0.000000,0.000000,0.000000,-0.437272,-1.121837,-0.353832,-0.522382,0.018387,-1.759723,-0.454843,-0.448148,-0.501957,3.171090,-0.325844,-1.065146,-0.849196,-1.036283,-0.286538,-0.251985,1.846550,-0.086371,0.122319,2.308270,0.267820,0.498618,0.490650,0.204104,0.358546,0.000000,0.618103,0.000000,0.292498,0.564974,2.367029,0.000000,0.000000,0.138968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.093924,0.034727,0.860498,-0.218727,0.803475,-3.391281,1.997760,3.391556,4.296984,0.027690,-1.660073,0.578665,-1.765290,-1.528086,-4.289642,-6.716287,-4.260410,-1.130792,-1.740118,0.792038,1.748356,0.014866,0.003450,-0.009079,-0.003497,0.013683,-0.014830,-0.003077,-0.008588,-0.006622,-0.001861,0.004211,-0.003793,0.001186,-0.001846,-0.000639,-0.008123,-0.002965,0.001046,1.773791,0.008284,0.208546,-1.082644,-0.504224,0.696852,0.917634,2.311983,0.457927,-0.772593,-0.271397,-1.594251,-1.629809,-1.427995,-1.972252,-2.225474,-0.455750,-1.028556,1.309360,5.093117,3.325006,6.258170,4.522348,6.037102,-1.256424,-3.408428,0.797392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.612804,3.513646,-0.314384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,0.000660,-0.020242,0.003607,0.011858,-0.020332,-0.005080,-0.019860,0.057559,-0.776020,0.001943,-0.003754,0.007767,-0.004545,0.023386,0.004234,0.000418,-0.000405,0.000619,0.003705,-0.008942,-0.005988,0.003124,-0.016602,-0.002611,0.000245,-0.002036,-0.000756,0.126758,3.253893,2.914267,-2.024511,0.928466,0.575231,1.027397,1.756944,-0.827304,-1.034542,0.097997,0.933084,0.151691,2.394915,-0.000200,0.017749,0.050011,-0.029693,0.024716,-0.000537,0.003705,-0.000739,0.012167,-0.011056,-0.008975,-0.007196,0.034639,-0.015165,0.002689,0.013013,-0.012104,-0.006597,-0.030144,1.043548,1.015022,4.408297,3.598746,5.107100,0.538734,0.107453,1.832083,-1.607443,1.351408,3.427912,4.226665,2.334100,0.261250,1.613660,1.822637,0.959112,0.000015,-0.029259,-0.018367,0.018310,0.005772,-0.017453,-0.006996,-0.003217,0.003115,-0.003443,-0.001932,-0.034961,-0.038350,0.001457,-0.013122,-0.031638,0.010390,-0.002051,0.002247,-1.454782,-0.569480,-0.996257,1.069551,-1.733938,-1.017151,0.467703,0.469084,-0.500528,0.290937,1.626885,-0.838606,-0.275132,-0.630637,-0.294105,-1.564562,0.298200,0.000000,0.000000,0.000000,0.000000,-0.496422,-1.623843,-0.299880,-1.217868,0.083030,-1.562408,-0.471191,-0.074527,-0.427438,1.422981,-0.404295,-0.977735,-1.413436,-1.394161,-1.135764,-1.279274,-0.503465,-0.543257,0.000000,1.500354,1.489463,0.000000,0.000000,1.020633,0.000000,0.474612,0.986760,0.814199,2.711412,1.320885,0.580284,0.000000,0.000000,0.570030,0.044351,0.039356,0.206214,0.000000,1.182118,0.198102,0.157741,0.644909,0.000000,0.302399,-0.330396,0.921807,3.551864,1.921793,1.420713,-1.217329,0.170634,0.785806,0.171973,0.090924,-2.706141,-4.111206,0.855196,-1.503748,-0.849331,0.987203,0.148874,0.009413,0.011576,0.004570,-0.034318,0.024250,0.015280,0.001046,-0.000405,0.014771,0.003705,-0.008942,-0.010449,0.014072,-0.021395,-0.005623,0.002326,-0.015438,-0.010574,0.589657,0.528334,-3.241397,3.493120,-0.078145,4.817067,-0.573026,-1.125056,2.533118,-0.383389,0.713224,-0.905174,-1.534337,0.919429,-1.961554,-3.620345,2.867173,1.133091,0.211475,2.375746,5.033013,2.696668,3.425541,2.270044,-1.337880,0.021760,0.483406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.425470,-0.023099,0.994291,0.000000,0.000000,0.000000,-0.003007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,0.000673,-0.002022,-0.000193,0.002851,-0.014200,0.011498,-0.027877,-0.538275,-0.758177,0.000255,-0.019902,0.026717,-0.001510,-0.002047,-0.000279,0.000561,-0.000202,0.001473,0.002403,0.002378,-0.004684,-0.001651,0.005050,0.002791,0.002364,0.000708,-0.000760,0.660997,2.682117,2.246346,-0.998917,1.418102,0.592405,-0.299841,2.420226,-1.658252,-2.224390,0.535538,-1.885744,-3.434287,-2.737113,0.002231,-0.032441,0.020676,0.003233,-0.014888,0.003106,0.012788,0.004101,-0.006515,0.005321,0.001566,0.025190,-0.002531,0.025725,-0.007385,0.016158,0.006459,-0.002853,0.322849,4.079135,3.611592,5.257397,2.794558,-1.885232,1.827862,-0.586172,-0.942544,0.760544,0.226526,2.032799,1.206512,3.723933,0.838115,1.250235,0.934415,0.407785,-0.004583,-0.024165,-0.005759,0.015481,-0.008931,-0.009040,-0.003609,-0.006121,0.000188,-0.005629,-0.004565,-0.014543,-0.022693,0.011824,0.013812,0.030223,0.005021,-0.003587,-0.663011,1.396269,-1.092698,2.117706,0.127440,3.179611,-0.515874,0.874946,0.027258,-0.804537,-0.660422,1.120907,-0.408798,1.715221,-0.276224,2.969215,0.726458,0.512679,0.000000,0.000000,0.000000,0.000000,-0.110954,-1.755982,1.012206,-1.134884,-0.048486,-1.134404,-0.424112,-0.210543,-0.391404,-0.350148,-0.349775,-1.310093,-0.867457,-1.054802,-0.706088,3.631717,-0.473684,-0.506539,0.000000,0.000000,0.729990,0.000000,0.000000,0.383292,1.022777,0.000000,0.000000,0.383657,0.250652,0.048545,1.966362,0.202226,0.000000,0.238411,0.000000,0.000000,1.219594,0.238135,1.605817,2.348996,3.655898,0.427952,0.000000,-0.448689,-1.480862,-1.029260,0.374770,-1.201786,1.086890,0.449797,-0.529735,0.263891,-1.475650,-0.995593,-0.872149,-2.810310,0.453569,0.198743,2.425071,1.161331,0.195525,0.012829,-0.014878,0.032717,0.016503,-0.014963,-0.007597,0.004485,-0.003226,0.003434,0.002403,0.004718,-0.010783,-0.001925,0.013669,0.012661,0.013135,0.012094,-0.011329,1.183058,1.830075,-0.842709,2.327598,-0.505266,-2.143127,1.691895,-0.031263,-0.447119,-0.684813,-0.224641,-2.307648,-5.391765,-0.941685,0.289550,-0.877772,1.956101,1.261971,0.546904,-0.608713,1.781050,-0.078798,-1.400529,-1.338181,0.512303,-0.725260,0.712580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.291212,1.671175,0.539397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002034,0.000000
67,0.002884,0.009953,-0.004246,-0.002914,-0.016330,-0.000937,-0.009520,0.527727,0.546553,0.001985,0.004484,-0.006589,-0.006995,0.001119,0.008260,-0.001804,-0.000421,-0.001755,-0.002273,-0.002909,0.000430,0.009474,-0.006827,-0.003623,-0.005089,-0.000766,-0.001803,-0.094736,-0.746521,-2.216172,3.244796,0.450317,2.745714,0.182139,-0.402867,-0.920170,0.410649,-2.063759,-2.532527,-0.345876,-3.706810,0.005918,-0.014358,-0.003757,-0.008689,-0.002747,0.010344,-0.002151,-0.000739,0.000092,-0.003415,0.000546,0.011858,0.005665,-0.004670,0.007414,-0.004927,-0.000917,-0.005789,1.267982,3.255970,1.571323,2.901783,-0.202595,2.198963,0.457852,0.157387,-0.019671,0.726994,-0.117077,2.371187,1.933588,0.393252,-1.102177,1.027847,0.196382,1.232154,-0.000026,-0.008763,-0.019978,-0.007506,-0.000764,-0.018580,0.000933,-0.002205,-0.001412,-0.003031,-0.003441,-0.001295,-0.010937,-0.011620,-0.005285,-0.018225,-0.004074,-0.001336,-0.005592,1.988931,3.117795,0.545591,-0.217903,-3.984517,-0.198611,0.469328,0.302519,0.645154,0.737215,-2.414951,0.787643,0.826297,-0.756401,0.063037,0.872943,0.284437,0.000000,0.000000,0.000000,0.000000,-0.457183,3.009349,0.062474,-1.108805,1.183439,4.105947,-0.233789,0.163840,0.483668,-0.215196,0.746359,-1.377757,11.140241,-0.123425,0.399804,-0.312830,-0.277566,-0.151723,0.000000,0.298831,0.000000,0.000000,0.926146,0.369225,0.000000,0.176150,0.000000,0.000000,0.000000,1.309223,0.000000,0.186876,0.000000,0.000000,0.000000,0.000000,0.949506,0.102741,0.000000,0.498421,0.000000,0.000000,0.000000,0.657258,-4.173238,-7.720938,-0.625031,2.811175,-1.415822,0.401676,-0.312096,-0.664442,0.702055,-0.555004,2.463289,-1.250038,-2.059551,0.855431,-1.361296,-1.292263,0.116319,0.008007,0.017159,-0.024055,-0.011204,-0.002403,0.025109,-0.001804,-0.003701,-0.002519,-0.005844,-0.002909,-0.012624,0.013554,-0.003420,-0.003623,-0.013762,-0.002124,-0.001803,0.993034,2.065968,1.092782,-0.035101,-2.039473,-1.229288,0.501489,0.856708,-0.373175,0.705375,-0.308366,-0.524524,3.206978,1.590913,-2.362620,-2.668929,-0.459690,-0.678825,1.212262,-6.636527,-6.470900,1.434520,1.955744,-0.054526,0.468392,-0.428415,-1.321700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.390985,-0.585736,-0.143037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69,0.000311,0.010756,0.005511,0.007671,-0.027584,0.019999,-0.041055,-0.868191,-1.451563,-0.004680,-0.009745,0.002210,0.009957,0.008174,0.007960,-0.001535,-0.000868,0.002094,0.007746,0.002111,-0.005688,-0.001295,0.005838,0.000487,-0.003215,0.000242,-0.001548,2.458004,2.306009,3.889009,0.265927,-0.563434,-1.534948,1.733965,-0.732288,2.504881,-0.569201,-1.352923,-2.246073,1.734649,0.758917,-0.014475,-0.064997,-0.005662,0.033826,0.049281,0.037491,0.000598,-0.017467,0.010668,0.005609,0.010239,-0.009374,0.023298,0.016444,-0.019509,-0.009749,0.027545,-0.009235,1.879192,5.167988,3.090514,4.485894,6.222576,8.589874,-0.076526,2.234884,1.384952,0.717626,1.329351,0.336807,4.229390,2.343805,0.028804,6.578333,3.576094,1.181667,0.002345,-0.029128,-0.026892,0.003465,-0.009355,0.010702,0.001554,-0.003798,0.004365,0.011174,-0.005096,0.009221,-0.022243,0.018789,0.007126,0.025281,0.012342,-0.001269,-0.304436,2.150145,0.086531,0.423201,-0.219683,0.261551,-0.198866,0.485983,0.566679,1.429760,-0.661631,0.623385,0.704000,3.018316,1.136884,-4.270760,1.602266,0.162343,0.000000,0.000000,0.000000,0.000000,-0.501341,-0.552665,-2.169547,-1.481168,0.160319,-1.858343,-0.482184,-0.430225,-0.436083,-0.339834,-0.411223,-1.780944,-0.563618,-0.994305,-1.311874,-1.464489,-0.541507,-0.349866,0.190291,0.373509,0.000000,0.551419,0.015082,0.262052,0.140979,0.606255,0.000000,0.676827,1.035264,0.243417,2.886580,0.224443,0.000000,0.921966,1.051093,0.000000,2.177591,0.000000,1.810567,1.184649,3.117211,1.013616,0.000000,0.850499,-0.954732,-3.357485,2.565631,0.877442,4.686906,1.253047,-0.037657,1.420552,1.474209,-0.349969,0.369350,-4.168480,0.037543,1.227074,3.143945,1.663208,0.376757,-0.004680,-0.009745,-0.025588,0.058258,0.017553,0.064559,-0.002214,-0.005010,0.007994,0.015931,0.012488,-0.021487,-0.007739,0.017966,-0.007947,-0.015253,0.015675,-0.005385,-0.505504,-2.800677,1.798315,2.932542,-0.564157,6.970421,0.034808,0.457869,0.486267,1.931612,1.101257,-0.828552,-2.546855,0.571222,1.955683,6.251547,2.488314,-0.199321,1.200468,-1.324082,0.810995,2.528088,-0.349632,1.542961,1.023501,-0.414414,0.570053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.440413,-1.097452,0.847060,0.000000,0.000000,0.000000,0.003254,0.000000,0.002459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,0.000207,-0.014551,-0.022664,0.002335,0.042724,-0.033176,0.040857,-1.250109,-1.817831,-0.006639,0.005265,-0.000937,0.004221,0.009323,0.003980,-0.001092,-0.000712,-0.000372,0.003940,-0.002834,-0.014861,0.008991,-0.007248,-0.001037,0.001478,0.000223,-0.000777,2.458004,1.027368,0.865724,1.258213,1.824941,0.925036,-0.248316,0.664038,-1.351253,-2.199336,-2.987922,-2.155072,-4.034475,-4.544940,0.003231,-0.002695,0.008574,0.012882,-0.012319,0.002163,-0.006889,0.005629,-0.009492,0.006284,-0.019649,-0.005815,0.008425,-0.035605,-0.022055,0.015130,0.021071,-0.016269,-0.416669,3.435204,2.698904,-2.727171,2.747476,0.854219,0.952834,-0.778585,1.223870,0.869099,2.533549,-0.330524,4.626823,4.572235,2.018038,2.029891,2.716912,2.250222,-0.007538,-0.037577,-0.022596,-0.012189,-0.000041,-0.010641,-0.004837,-0.007832,-0.003986,0.008533,0.002037,-0.038947,-0.037080,0.009050,-0.019335,-0.014592,-0.001181,-0.006984,0.972000,-2.096224,0.761125,0.478513,-0.411183,-3.071226,0.669089,1.083305,0.513955,1.180249,-0.262671,3.447636,-1.303654,-1.124784,0.186144,-2.475000,-0.152262,0.965939,0.000000,0.000000,0.000000,0.000000,-0.379496,-1.524722,-0.275406,-0.452193,8.370799,-1.860475,-0.498664,-0.461859,-0.516296,-0.525083,-0.324052,-1.797417,-1.272042,4.238126,-0.283715,-1.896033,-0.533341,-0.591685,0.000000,1.993318,0.000000,0.000000,0.000000,2.680753,2.276942,0.000000,0.250497,0.920271,0.000000,0.972186,1.555768,0.000000,0.000000,0.000000,0.344213,0.101377,0.588298,0.000000,1.852246,0.473136,1.359229,0.000000,0.000000,-0.303078,0.584831,0.729198,-1.004892,1.735903,1.952319,-0.432657,0.612993,-0.114067,1.158476,-0.066181,1.656093,-2.776366,-0.174049,-1.008344,2.046734,-0.074797,-0.390919,-0.006639,-0.005889,-0.001707,0.004221,-0.001687,0.013994,-0.003975,-0.002884,-0.008701,0.009363,-0.002834,-0.022303,-0.000909,-0.008266,-0.008911,0.005599,0.014426,-0.015413,-0.169601,-0.779243,-2.088833,-2.904382,-0.558212,0.940782,1.268844,-0.200661,0.631383,0.784037,-0.672692,-1.355575,1.419315,-2.269222,-1.805747,-1.468933,2.162065,2.066911,-0.236897,-1.071262,3.505564,-0.830843,2.744247,-0.094415,-0.383626,1.003913,0.189011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208760,-1.549396,0.504876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
